Province,Constituency Number (ID),Constituency Name
Sindh,NA-253,K Central-I
Sindh,NA-253,K Central-I
Sindh,NA-253,K Central-I
Sindh,NA-253,K Central-I
Sindh,NA-253,K Central-I
Sindh,NA-253,K Central-I
Sindh,NA-253,K Central-I
Sindh,NA-253,K Central-I
Sindh,NA-253,K Central-I
Sindh,NA-253,K Central-I
Sindh,NA-253,K Central-I
Sindh,NA-253,K Central-I
Sindh,NA-253,K Central-I
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-254,K Central-II
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-255,K Central-III
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,K Central-IV
Sindh,NA-256,k central-IV
Punjab,NA-52,Islamabad-I
Punjab,NA-52,Islamabad-I
Punjab,NA-52,Islamabad-I
Punjab,NA-52,Islamabad-I
Punjab,NA-52,Islamabad-I
Punjab,NA-52,Islamabad-I
Punjab,NA-52,Islamabad-I
Punjab,NA-52,Islamabad-I
Punjab,NA-52,Islamabad-I
Punjab,NA-52,Islamabad-I
Punjab,NA-52,Islamabad-I
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-53,Islamabad-II
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-54,Islamabad-III
Punjab,NA-55,Attock-I
Punjab,NA-55,Attock-I
Punjab,NA-55,Attock-I
Punjab,NA-55,Attock-I
Punjab,NA-55,Attock-I
Punjab,NA-55,Attock-I
Punjab,NA-55,Attock-I
Punjab,NA-55,Attock-I
Punjab,NA-56,Attock-II
Punjab,NA-56,Attock-II
Punjab,NA-56,Attock-II
Punjab,NA-56,Attock-II
Punjab,NA-56,Attock-II
Punjab,NA-56,Attock-II
Punjab,NA-56,Attock-II
Punjab,NA-57,RAWALPINDI-I
Punjab,NA-57,RAWALPINDI-I
Punjab,NA-57,RAWALPINDI-I
Punjab,NA-57,RAWALPINDI-I
Punjab,NA-57,RAWALPINDI-I
Punjab,NA-57,RAWALPINDI-I
Punjab,NA-57,RAWALPINDI-I
Punjab,NA-57,RAWALPINDI-I
Punjab,NA-58,Rawalpindi-II
Punjab,NA-58,Rawalpindi-II
Punjab,NA-58,Rawalpindi-II
Punjab,NA-58,Rawalpindi-II
Punjab,NA-58,Rawalpindi-II
Punjab,NA-58,Rawalpindi-II
Punjab,NA-58,Rawalpindi-II
Punjab,NA-58,Rawalpindi-II
Punjab,NA-58,Rawalpindi-II
Punjab,NA-58,Rawalpindi-II
Punjab,NA-59,Rawalpindi-III
Punjab,NA-59,Rawalpindi-III
Punjab,NA-59,Rawalpindi-III
Punjab,NA-59,Rawalpindi-III
Punjab,NA-59,Rawalpindi-III
Punjab,NA-59,Rawalpindi-III
Punjab,NA-59,Rawalpindi-III
Punjab,NA-59,Rawalpindi-III
Punjab,NA-59,Rawalpindi-III
Punjab,NA-59,Rawalpindi-III
Punjab,NA-60,Rawalpindi-IV
Punjab,NA-60,Rawalpindi-IV
Punjab,NA-60,Rawalpindi-IV
Punjab,NA-60,Rawalpindi-IV
Punjab,NA-60,Rawalpindi-IV
Punjab,NA-60,Rawalpindi-IV
Punjab,NA-60,Rawalpindi-IV
Punjab,NA-60,Rawalpindi-IV
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-61,Rawalpindi-V
Punjab,NA-62,Rawalpindi-VI
Punjab,NA-62,Rawalpindi-VI
Punjab,NA-62,Rawalpindi-VI
Punjab,NA-62,Rawalpindi-VI
Punjab,NA-62,Rawalpindi-VI
Punjab,NA-62,Rawalpindi-VI
Punjab,NA-62,Rawalpindi-VI
Punjab,NA-62,Rawalpindi-VI
Punjab,NA-62,Rawalpindi-VI
Punjab,NA-62,Rawalpindi-VI
Punjab,NA-62,Rawalpindi-VI
Punjab,NA-62,Rawalpindi-VI
Punjab,NA-63,Rawalpindi-VII
Punjab,NA-63,Rawalpindi-VII
Punjab,NA-63,Rawalpindi-VII
Punjab,NA-63,Rawalpindi-VII
Punjab,NA-63,Rawalpindi-VII
Punjab,NA-63,Rawalpindi-VII
Punjab,NA-63,Rawalpindi-VII
Punjab,NA-63,Rawalpindi-VII
Punjab,NA-64,Chakwal-I
Punjab,NA-64,Chakwal-I
Punjab,NA-64,Chakwal-I
Punjab,NA-64,Chakwal-I
Punjab,NA-64,Chakwal-I
Punjab,NA-64,Chakwal-I
Punjab,NA-64,Chakwal-I
Punjab,NA-64,Chakwal-I
Punjab,NA-64,Chakwal-I
Punjab,NA-64,Chakwal-I
Punjab,NA-64,Chakwal-I
Punjab,NA-64,Chakwal-I
Punjab,NA-65,Chakwal-II
Punjab,NA-65,Chakwal-II
Punjab,NA-65,Chakwal-II
Punjab,NA-65,Chakwal-II
Punjab,NA-65,Chakwal-II
Punjab,NA-65,Chakwal-II
Punjab,NA-65,Chakwal-II
Punjab,NA-65,Chakwal-II
Punjab,NA-65,Chakwal-II
Punjab,NA-66,Jhelum-I
Punjab,NA-66,Jhelum-I
Punjab,NA-66,Jhelum-I
Punjab,NA-66,Jhelum-I
Punjab,NA-66,Jhelum-I
Punjab,NA-66,Jhelum-I
Punjab,NA-66,Jhelum-I
Punjab,NA-66,Jhelum-I
Punjab,NA-66,Jhelum-I
Punjab,NA-67,Jhelum-II
Punjab,NA-67,Jhelum-II
Punjab,NA-67,Jhelum-II
Punjab,NA-67,Jhelum-II
Punjab,NA-67,Jhelum-II
Punjab,NA-67,Jhelum-II
Punjab,NA-67,Jhelum-II
Punjab,NA-67,Jhelum-II
Punjab,NA-67,Jhelum-II
Punjab,NA-67,Jhelum-II
Punjab,NA-67,Jhelum-II
Punjab,NA-67,Jhelum-II
Punjab,NA-68,Gujrat-I
Punjab,NA-68,Gujrat-I
Punjab,NA-68,Gujrat-I
Punjab,NA-68,Gujrat-I
Punjab,NA-68,Gujrat-I
Punjab,NA-68,Gujrat-I
Punjab,NA-68,Gujrat-I
Punjab,NA-68,Gujrat-I
Punjab,NA-68,Gujrat-I
Punjab,NA-68,Gujrat-I
Punjab,NA-68,Gujrat-I
Punjab,NA-69,Gujrat-II
Punjab,NA-69,Gujrat-II
Punjab,NA-69,Gujrat-II
Punjab,NA-69,Gujrat-II
Punjab,NA-69,Gujrat-II
Punjab,NA-69,Gujrat-II
Punjab,NA-69,Gujrat-II
Punjab,NA-69,Gujrat-II
Punjab,NA-69,Gujrat-II
Punjab,NA-69,Gujrat-II
Punjab,NA-69,Gujrat-II
Punjab,NA-69,Gujrat-II
Punjab,NA-69,Gujrat-II
Punjab,NA-70,Gujrat-III
Punjab,NA-70,Gujrat-III
Punjab,NA-70,Gujrat-III
Punjab,NA-70,Gujrat-III
Punjab,NA-70,Gujrat-III
Punjab,NA-70,Gujrat-III
Punjab,NA-70,Gujrat-III
Punjab,NA-70,Gujrat-III
Punjab,NA-70,Gujrat-III
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-71,Gujrat-IV
Punjab,NA-72,Sialkot-I
Punjab,NA-72,Sialkot-I
Punjab,NA-72,Sialkot-I
Punjab,NA-72,Sialkot-I
Punjab,NA-72,Sialkot-I
Punjab,NA-72,Sialkot-I
Punjab,NA-72,Sialkot-I
Punjab,NA-72,Sialkot-I
Punjab,NA-72,Sialkot-I
Punjab,NA-72,Sialkot-I
Punjab,NA-73,Sialkot-II
Punjab,NA-73,Sialkot-II
Punjab,NA-73,Sialkot-II
Punjab,NA-73,Sialkot-II
Punjab,NA-73,Sialkot-II
Punjab,NA-73,Sialkot-II
Punjab,NA-73,Sialkot-II
Punjab,NA-73,Sialkot-II
Punjab,NA-73,Sialkot-II
Punjab,NA-73,Sialkot-II
Punjab,NA-74,Sialkot-III
Punjab,NA-74,Sialkot-III
Punjab,NA-74,Sialkot-III
Punjab,NA-74,Sialkot-III
Punjab,NA-74,Sialkot-III
Punjab,NA-74,Sialkot-III
Punjab,NA-74,Sialkot-III
Punjab,NA-74,Sialkot-III
Punjab,NA-74,Sialkot-III
Punjab,NA-74,Sialkot-III
Punjab,NA-74,Sialkot-III
Punjab,NA-75,Sialkot-IV
Punjab,NA-75,Sialkot-IV
Punjab,NA-75,Sialkot-IV
Punjab,NA-75,Sialkot-IV
Punjab,NA-75,Sialkot-IV
Punjab,NA-75,Sialkot-IV
Punjab,NA-75,Sialkot-IV
Punjab,NA-75,Sialkot-IV
Punjab,NA-75,Sialkot-IV
Punjab,NA-75,Sialkot-IV
Punjab,NA-75,Sialkot-IV
Punjab,NA-76,Sialkot-V
Punjab,NA-76,Sialkot-V
Punjab,NA-76,Sialkot-V
Punjab,NA-76,Sialkot-V
Punjab,NA-76,Sialkot-V
Punjab,NA-76,Sialkot-V
Punjab,NA-76,Sialkot-V
Punjab,NA-76,Sialkot-V
Punjab,NA-77,Narowal-I
Punjab,NA-77,Narowal-I
Punjab,NA-77,Narowal-I
Punjab,NA-77,Narowal-I
Punjab,NA-77,Narowal-I
Punjab,NA-77,Narowal-I
Punjab,NA-77,Narowal-I
Punjab,NA-77,Narowal-I
Punjab,NA-77,Narowal-I
Punjab,NA-77,Narowal-I
Punjab,NA-77,Narowal-I
Punjab,NA-77,Narowal-I
Punjab,NA-78,Narowal-II
Punjab,NA-78,Narowal-II
Punjab,NA-78,Narowal-II
Punjab,NA-78,Narowal-II
Punjab,NA-78,Narowal-II
Punjab,NA-78,Narowal-II
Punjab,NA-78,Narowal-II
Punjab,NA-78,Narowal-II
Punjab,NA-78,Narowal-II
Punjab,NA-78,Narowal-II
Punjab,NA-78,Narowal-II
Punjab,NA-78,Narowal-II
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-79,Gujranwala-I
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-80,Gujranwala-II
Punjab,NA-81,Gujranwala-III
Punjab,NA-81,Gujranwala-III
Punjab,NA-81,Gujranwala-III
Punjab,NA-81,Gujranwala-III
Punjab,NA-81,Gujranwala-III
Punjab,NA-81,Gujranwala-III
Punjab,NA-81,Gujranwala-III
Punjab,NA-81,Gujranwala-III
Punjab,NA-81,Gujranwala-III
Punjab,NA-81,Gujranwala-III
Punjab,NA-81,Gujranwala-III
Punjab,NA-81,Gujranwala-III
Punjab,NA-81,Gujranwala-III
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-82,Gujranwala-IV
Punjab,NA-83,Gujranwala-V
Punjab,NA-83,Gujranwala-V
Punjab,NA-83,Gujranwala-V
Punjab,NA-83,Gujranwala-V
Punjab,NA-83,Gujranwala-V
Punjab,NA-83,Gujranwala-V
Punjab,NA-83,Gujranwala-V
Punjab,NA-83,Gujranwala-V
Punjab,NA-83,Gujranwala-V
Punjab,NA-83,Gujranwala-V
Punjab,NA-84,Gujranwala-VI
Punjab,NA-84,Gujranwala-VI
Punjab,NA-84,Gujranwala-VI
Punjab,NA-84,Gujranwala-VI
Punjab,NA-84,Gujranwala-VI
Punjab,NA-84,Gujranwala-VI
Punjab,NA-84,Gujranwala-VI
Punjab,NA-84,Gujranwala-VI
Punjab,NA-84,Gujranwala-VI
Punjab,NA-84,Gujranwala-VI
Punjab,NA-84,Gujranwala-VI
Punjab,NA-84,Gujranwala-VI
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-85,Mandi Bahauddin-I
Punjab,NA-86,Mandi Bahauddin-II
Punjab,NA-86,Mandi Bahauddin-II
Punjab,NA-86,Mandi Bahauddin-II
Punjab,NA-86,Mandi Bahauddin-II
Punjab,NA-86,Mandi Bahauddin-II
Punjab,NA-86,Mandi Bahauddin-II
Punjab,NA-86,Mandi Bahauddin-II
Punjab,NA-86,Mandi Bahauddin-II
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-87,Hafizabad-I
Punjab,NA-88,Sargodha-I
Punjab,NA-88,Sargodha-I
Punjab,NA-88,Sargodha-I
Punjab,NA-88,Sargodha-I
Punjab,NA-88,Sargodha-I
Punjab,NA-88,Sargodha-I
Punjab,NA-89,Sargodha-II
Punjab,NA-89,Sargodha-II
Punjab,NA-89,Sargodha-II
Punjab,NA-89,Sargodha-II
Punjab,NA-89,Sargodha-II
Punjab,NA-89,Sargodha-II
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-90,Sargodha-III
Punjab,NA-91,Sargodha-IV
Punjab,NA-91,Sargodha-IV
Punjab,NA-91,Sargodha-IV
Punjab,NA-91,Sargodha-IV
Punjab,NA-91,Sargodha-IV
Punjab,NA-91,Sargodha-IV
Punjab,NA-91,Sargodha-IV
Punjab,NA-91,Sargodha-IV
Punjab,NA-91,Sargodha-IV
Punjab,NA-91,Sargodha-IV
Punjab,NA-91,Sargodha-IV
Punjab,NA-91,Sargodha-IV
Punjab,NA-91,Sargodha-IV
Punjab,NA-92,Sargodha-V
Punjab,NA-92,Sargodha-V
Punjab,NA-92,Sargodha-V
Punjab,NA-92,Sargodha-V
Punjab,NA-92,Sargodha-V
Punjab,NA-92,Sargodha-V
Punjab,NA-92,Sargodha-V
Punjab,NA-92,Sargodha-V
Punjab,NA-92,Sargodha-V
Punjab,NA-92,Sargodha-V
Punjab,NA-92,Sargodha-V
Punjab,NA-93,Khushab-I
Punjab,NA-93,Khushab-I
Punjab,NA-93,Khushab-I
Punjab,NA-93,Khushab-I
Punjab,NA-93,Khushab-I
Punjab,NA-93,Khushab-I
Punjab,NA-93,Khushab-I
Punjab,NA-93,Khushab-I
Punjab,NA-94,Khushab-II
Punjab,NA-94,Khushab-II
Punjab,NA-94,Khushab-II
Punjab,NA-94,Khushab-II
Punjab,NA-94,Khushab-II
Punjab,NA-94,Khushab-II
Punjab,NA-94,Khushab-II
Punjab,NA-94,Khushab-II
Punjab,NA-95,Mianwali-I
Punjab,NA-95,Mianwali-I
Punjab,NA-95,Mianwali-I
Punjab,NA-95,Mianwali-I
Punjab,NA-95,Mianwali-I
Punjab,NA-95,Mianwali-I
Punjab,NA-95,Mianwali-I
Punjab,NA-95,Mianwali-I
Punjab,NA-95,Mianwali-I
Punjab,NA-95,Mianwali-I
Punjab,NA-95,Mianwali-I
Punjab,NA-96,Mianwali-II
Punjab,NA-96,Mianwali-II
Punjab,NA-96,Mianwali-II
Punjab,NA-96,Mianwali-II
Punjab,NA-96,Mianwali-II
Punjab,NA-96,Mianwali-II
Punjab,NA-97,Bhakkar-I
Punjab,NA-97,Bhakkar-I
Punjab,NA-97,Bhakkar-I
Punjab,NA-97,Bhakkar-I
Punjab,NA-97,Bhakkar-I
Punjab,NA-97,Bhakkar-I
Punjab,NA-97,Bhakkar-I
Punjab,NA-97,Bhakkar-I
Punjab,NA-97,Bhakkar-I
Punjab,NA-97,Bhakkar-I
Punjab,NA-97,Bhakkar-I
Punjab,NA-97,Bhakkar-I
Punjab,NA-98,Bhakkar-II
Punjab,NA-98,Bhakkar-II
Punjab,NA-98,Bhakkar-II
Punjab,NA-98,Bhakkar-II
Punjab,NA-98,Bhakkar-II
Punjab,NA-98,Bhakkar-II
Punjab,NA-98,Bhakkar-II
Punjab,NA-99,Chiniot-I
Punjab,NA-99,Chiniot-I
Punjab,NA-99,Chiniot-I
Punjab,NA-99,Chiniot-I
Punjab,NA-99,Chiniot-I
Punjab,NA-99,Chiniot-I
Punjab,NA-99,Chiniot-I
Punjab,NA-99,Chiniot-I
Punjab,NA-99,Chiniot-I
Punjab,NA-99,Chiniot-I
Punjab,NA-100,Chiniot-II
Punjab,NA-100,Chiniot-II
Punjab,NA-100,Chiniot-II
Punjab,NA-100,Chiniot-II
Punjab,NA-100,Chiniot-II
Punjab,NA-100,Chiniot-II
Punjab,NA-100,Chiniot-II
Punjab,NA-100,Chiniot-II
Punjab,NA-100,Chiniot-II
Punjab,NA-100,Chiniot-II
Punjab,NA-100,Chiniot-II
Punjab,NA-100,Chiniot-II
Punjab,NA-100,Chiniot-II
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-101,Faisalabad-I
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-102,Faisalabad-II
Punjab,NA-103,Faisalabad-III
Punjab,NA-103,Faisalabad-III
Punjab,NA-103,Faisalabad-III
Punjab,NA-103,Faisalabad-III
Punjab,NA-103,Faisalabad-III
Punjab,NA-103,Faisalabad-III
Punjab,NA-103,Faisalabad-III
Punjab,NA-103,Faisalabad-III
Punjab,NA-103,Faisalabad-III
Punjab,NA-103,Faisalabad-III
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-104,Faisalabad-IV
Punjab,NA-105,Faisalabad-V
Punjab,NA-105,Faisalabad-V
Punjab,NA-105,Faisalabad-V
Punjab,NA-105,Faisalabad-V
Punjab,NA-105,Faisalabad-V
Punjab,NA-105,Faisalabad-V
Punjab,NA-105,Faisalabad-V
Punjab,NA-105,Faisalabad-V
Punjab,NA-105,Faisalabad-V
Punjab,NA-105,Faisalabad-V
Punjab,NA-105,Faisalabad-V
Punjab,NA-105,Faisalabad-V
Punjab,NA-105,Faisalabad-V
Punjab,NA-106,Faisalabad-VI
Punjab,NA-106,Faisalabad-VI
Punjab,NA-106,Faisalabad-VI
Punjab,NA-106,Faisalabad-VI
Punjab,NA-106,Faisalabad-VI
Punjab,NA-106,Faisalabad-VI
Punjab,NA-106,Faisalabad-VI
Punjab,NA-106,Faisalabad-VI
Punjab,NA-107,Faisalabad-VII
Punjab,NA-107,Faisalabad-VII
Punjab,NA-107,Faisalabad-VII
Punjab,NA-107,Faisalabad-VII
Punjab,NA-107,Faisalabad-VII
Punjab,NA-107,Faisalabad-VII
Punjab,NA-107,Faisalabad-VII
Punjab,NA-108,Faisalabad-VIII
Punjab,NA-108,Faisalabad-VIII
Punjab,NA-108,Faisalabad-VIII
Punjab,NA-108,Faisalabad-VIII
Punjab,NA-108,Faisalabad-VIII
Punjab,NA-108,Faisalabad-VIII
Punjab,NA-108,Faisalabad-VIII
Punjab,NA-108,Faisalabad-VIII
Punjab,NA-108,Faisalabad-VIII
Punjab,NA-109,Faisalabad-IX
Punjab,NA-109,Faisalabad-IX
Punjab,NA-109,Faisalabad-IX
Punjab,NA-109,Faisalabad-IX
Punjab,NA-109,Faisalabad-IX
Punjab,NA-109,Faisalabad-IX
Punjab,NA-109,Faisalabad-IX
Punjab,NA-109,Faisalabad-IX
Punjab,NA-109,Faisalabad-IX
Punjab,NA-109,Faisalabad-IX
Punjab,NA-110,Faisalabad-X
Punjab,NA-110,Faisalabad-X
Punjab,NA-110,Faisalabad-X
Punjab,NA-110,Faisalabad-X
Punjab,NA-110,Faisalabad-X
Punjab,NA-110,Faisalabad-X
Punjab,NA-110,Faisalabad-X
Punjab,NA-110,Faisalabad-X
Punjab,NA-110,Faisalabad-X
Punjab,NA-110,Faisalabad-X
Punjab,NA-110,Faisalabad-X
Punjab,NA-111,Toba Tek Singh-I
Punjab,NA-111,Toba Tek Singh-I
Punjab,NA-111,Toba Tek Singh-I
